observedProperty,resultUom,_Year,resultMeanValue,water_name,Country_name,PopulationDensity,TouristMean_1990_2020,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
EEA_3133-01-5,mg{O2}/L,2009,1.85889,FRHR230C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_330-54-1,ug/L,2016,0.05,ES060MSBT060-047,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_959-98-8,ug/L,2016,0.01,ES060MSBT060-047,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_33213-65-9,ug/L,2016,0.01,ES060MSBT060-047,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2009,0.03864,BG4ST700R017,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3133-03-7,mg{O2}/L,2009,10,BG4ST300R073,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3142-01-6,uS/cm,2009,312.75,BG4ST600R1036,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3152-01-0,[pH],2009,7.715,BG4ST600R1036,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3131-01-9,%,2009,74,BG4ST700R021,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3142-01-6,uS/cm,2009,377.875,BG4ST400R1072,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3152-01-0,[pH],2009,7.769,BG4ST400R1072,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3133-01-5,mg{O2}/L,2009,1.3,BG4ST800R016,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3161-05-5,mg{N}/L,2009,0.2855,FI24_011_Y02,Finland,18.14854727,2147000,35.88,9.24,1.7,13.13,37.83,1.45,0,0.73,0,28.12
EEA_3133-06-0,mg{C}/L,2009,11.1632,FI24_011_Y02,Finland,18.14854727,2147000,35.88,9.24,1.7,13.13,37.83,1.45,0,0.73,0,28.12
CAS_7723-14-0,mg{P}/L,2009,0.107,FI21_011_Y01,Finland,18.14854727,2147000,35.88,9.24,1.7,13.13,37.83,1.45,0,0.73,0,28.12
CAS_15307-86-5,ug/L,2010,0.02,CZHSL_2050,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2010,0.19283,CZBER_0350,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_14797-65-0,mg{NO2}/L,2008,0.0361295,UKSC010092,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3161-05-5,mg{N}/L,2009,2.88868,FRGR0362,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.649152,BG4ST400R1072,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
CAS_15307-86-5,ug/L,2011,0.02,CZOHL_0200,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_14797-55-8,mg{NO3}/L,2009,0.9943042,ES080MSPF10-03,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-65-0,mg{NO2}/L,2009,0.00755435,ES080MSPF10-03,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-06-0,mg{C}/L,2009,2.6333,ES080MSPF10-03,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-04-8,mg{O2}/L,2012,14.1167,LT130110105,Lithuania,44.72307577,1538269,40.4,8.65,2.75,44.05,10.05,10.15,0,0.6,0,22.92
EEA_3133-01-5,mg{O2}/L,2009,2.9,FRGR0418,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,1.03333,FRGR0418,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.015364,FRGR0418,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,14.2417,FRGR0418,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,0.291348,FRGR0418,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0246096,FRGR0381,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2009,23.8866,FRGR0247,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.023324713,FRGR0249,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,20.0584,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.034154202,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,26.2757,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,82.0917,FRGR0252,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,0.702224,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,77.8667,FRGR0256,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2009,32.6284,FRGR0256,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.055,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-06-0,mg{C}/L,2009,0.633333,FRB1R545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,1.8889,ES030MSPF0112010,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-01-1,mg{N}/L,2009,1.0834,ES030MSPF0112010,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.0033,ES12043,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-03-7,mg{O2}/L,2009,5.2083,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-01-1,mg{N}/L,2009,0.1667,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.0517,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-55-8,mg{NO3}/L,2009,6.2668612,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31613-01-1,mg{NH3}/L,2009,0.004134026,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,79.7667,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-55-8,mg{NO3}/L,2009,32.0018976,ES12120,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-08-7,{massRatio},2009,33.7174,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,37.1634,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0408333,FRGR0248,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0291667,FRGR0254,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,1.5625,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2009,14.6791,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,12.6167,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,1.0741,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,1.82551,FRGR0143A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0883333,FRGR0143A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.81667,FRGR0267,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.23875656,FRGR0267,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.17056,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
CAS_7723-14-0,mg{P}/L,2009,0.0841667,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
EEA_3133-01-5,mg{O2}/L,2009,1.07083,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,474.417,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,5.23959,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.8125,FRHR2B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.795833,FRB1R547,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-06-0,mg{C}/L,2009,1.86667,FRB1R547,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.696667,FRB1R548,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.163333,FRB1R722,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,62.7054,FRB1R550,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,41.4637,FRB1R550,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.353333,FRB1R550,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.87576,FRB1R550,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,476.25,FRB1R557,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2009,5.04167,FRB1R557,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,11.9,FRB1R557,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,3.31474,FRB1R557,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,3.26224,FRB1R557,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,9.62159753,FRB1R562,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.679778,FRB1R562,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,12.8333,FRB1R723,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,0.3333,ES030MSPF0526010,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2009,0.0256312,ES030MSPF0526010,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2009,13.175,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-05-5,mg{N}/L,2009,0.0439,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-08-7,{massRatio},2009,0.6157,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2009,0.2100728,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-07-6,{massRatio},2009,0.913,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7723-14-0,mg{P}/L,2009,1.25,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3152-01-0,[pH],2009,7.2667,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2009,0.810605376,FRB1R541,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.05231,FRB1R700,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0908333,FRB1R600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,96.8795,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
CAS_14798-03-9,mg{NH4}/L,2009,0.055097806,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
EEA_3164-07-6,{massRatio},2009,53.4692,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
EEA_3133-03-7,mg{O2}/L,2009,4.08333,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.366667,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.00451404,FRHR2A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,8.98333,FRHR2B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,4.75833,FRB1R547,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0382061,FRGR0142B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.67083,FRGR0143A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.475,ES030MSPF0522011,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3151-01-7,mmol/L,2009,1.988,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-01-5,mg{O2}/L,2009,2.7778,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2009,13.2,ES12113,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3151-01-7,mmol/L,2009,2.6149,ES12120,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-01-5,mg{O2}/L,2009,8.25,ES12120,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.6123,ES030MSPF0404021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,91.9,ES030MSPF0404021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-03-7,mg{O2}/L,2009,4.2083,ES12118,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-01-1,mg{N}/L,2009,0.1667,ES12118,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-01-1,mg{N}/L,2009,1.175,FRB1R475,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.575,FRB1R545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,9,FRB1R545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,3.04167,FRB1R545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,4.4125,FRB1R541,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,18.2314,FRB1R541,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.3175,FRB1R541,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.72308,FRB1R541,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,2.39972,FRB1R600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,136.128,FRB1R604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,2.09134,FRB1R604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,3.375,FRB1R477,Belgium,377.3795905,6496961,14.18,3.1,1.91,40.14,18.38,13.94,0,2.37,5.84,34.303
EEA_3152-01-0,[pH],2009,7.89484,FRDR1901,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,23.55832477,FRDR131,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,28.6792,FRDR131,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.9249,FRDR131,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0691667,FRGR0004B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.42222,FRGR0178A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.20833,FRGR1507,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,1.59943083,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,38.7655,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.058311699,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,0.676669,FRDR173B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.015,FRDR173B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,93.2594,FRDR172,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,1.37993,FRDR172,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.30944,FRDR1901,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,385,FRCR127,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,1.44273,FRCR127,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,0.823591,FRCR127,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,91.4667,ES10788,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-02-2,mg{N}/L,2009,2.4303,ES10788,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-03-3,mg{N}/L,2009,0.812778,FRHR321,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0334474,FRHR313,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.046649425,FRHR315,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0741667,FRHR315,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,5.46343,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7439-92-1,ug/L,2016,0.25,ES060MSBT060-009,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31615-01-7,mg{N}/L,2009,6.13982,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,81.2857,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0783333,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,108.051,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,2.35468,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0208333,FRGR0002,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0409798,FRHR326,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,36.5753,FRHR326,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_608-93-5,ug/L,2016,0.005,ES060MSBT060-009,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_127-18-4,ug/L,2016,1,ES060MSBT060-009,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{PO4}/L,2016,0.05,ES060MSBT060-009,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.0621632,FRHR314,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,16.6167,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.725,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0421491,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.039985175,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,88.1167,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,73.7965,FRGR0002,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.67983,FRGR0002,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,1.1875,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,215.417,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,1,FRGR0002,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.93571,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,2.12083,FRHR326,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,18.05,FRHR326,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.95,FRHR326,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0991728,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,94.1333,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,41.0309,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.26296,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_50-32-8,ug/L,2016,0.01,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_205-99-2,ug/L,2016,0.01,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_191-24-2,ug/L,2016,0.01,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_207-08-9,ug/L,2016,0.01,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_206-44-0,ug/L,2016,0.01,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7439-92-1,ug/L,2016,0.95,ES060MSBT060-028,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-03-3,mg{N}/L,2009,0.1472,ES10788,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-03-7,mg{O2}/L,2009,12.3083,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.633333,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
